AAPL,Log Returns,Volatility,Regime
0.28093236684799194,0.003149591501166948,0.021403538203674525,Medium
0.2826991379261017,0.006269262274566017,0.0214064978977808,Medium
0.2826991379261017,0.0,0.021073637120439866,Medium
0.29330044984817505,0.03681429446507961,0.021113957655757326,Medium
0.2950670123100281,0.0060049811859426636,0.021148248997815516,Medium
0.2959505021572113,0.0029897269831896723,0.021130428269699505,Medium
0.2924169898033142,-0.012011387048865058,0.020982736443131162,Medium
0.3012508153915405,0.0297623606450018,0.021657284221139703,Medium
0.2950670123100281,-0.020740700579326643,0.021630005267546326,Medium
0.2950670123100281,0.0,0.021630005267546326,Medium
0.2941837012767792,-0.0029980844300028136,0.0205798600061276,Medium
0.29330044984817505,-0.0030068967559399654,0.020464749790804603,Medium
0.28093236684799194,-0.0430835567396455,0.02149199124473041,Medium
0.27994003891944885,-0.003538519469883656,0.02143466420508525,Medium
0.2932283580303192,0.0463762508817687,0.022376675380386755,Medium
0.29765748977661133,0.014991777913191996,0.02253311098725155,Medium
0.29765748977661133,0.0,0.021849855839389715,Medium
0.28348347544670105,-0.048789628512216784,0.023291941363186904,Medium
0.2905700206756592,0.02469074847271996,0.02368685375739962,Medium
0.2932283580303192,0.009107102126304943,0.023702898739006707,Medium
0.2923424243927002,-0.003025882916896857,0.023703240010313726,Medium
0.28879836201667786,-0.012197066170001717,0.019768445330930164,Medium
0.28879836201667786,0.0,0.019768445330930164,Medium
0.27994003891944885,-0.03115330179487009,0.020472394893528978,Medium
0.27994003891944885,0.0,0.01990454462273023,Medium
0.27639612555503845,-0.012740359253849483,0.020056024301407915,Medium
0.2710810899734497,-0.019417073151353794,0.02036607589571318,Medium
0.27639612555503845,0.01941707315135393,0.020653532516770993,Medium
0.28702667355537415,0.037740076391907205,0.021752754317063156,Medium
0.2817118763923645,-0.0186903169474362,0.022020604951892977,Medium
0.2817118763923645,0.0,0.022013551295117652,Medium
0.27994003891944885,-0.006309400190621413,0.022011635767704603,Medium
0.27816763520240784,-0.0063514972385225405,0.022038911533571827,Medium
0.28082597255706787,0.00951122645383205,0.02098160475165172,Medium
0.28348347544670105,0.009418671067434287,0.0210326172435568,Medium
0.2967715859413147,0.04580893820823477,0.02272131484973149,Medium
0.29411426186561584,-0.008994434374413513,0.02267252027671153,Medium
0.2923424243927002,-0.006042536151693336,0.021994551006185338,Medium
0.2879125773906708,-0.015268918156924301,0.021847404202430885,Medium
0.29411426186561584,0.021311454308617677,0.022218255435028773,Medium
0.30474504828453064,0.03550718214140573,0.023138657840575994,Medium
0.31714731454849243,0.03989086081659229,0.02417362181917716,Medium
0.31183144450187683,-0.01690358074983728,0.02290672011201481,Medium
0.31183144450187683,0.0,0.022878436198134768,Medium
0.3082882761955261,-0.011427492936689492,0.021546637904439163,Medium
0.31714731454849243,0.028331073686526865,0.021964624352259297,Medium
0.33043551445007324,0.04104514453105977,0.023078499623963494,Medium
0.3330930769443512,0.008010436142165782,0.020866165220370755,Medium
0.3330930769443512,0.0,0.020562780153636086,Medium
0.3357504904270172,0.00794633482521945,0.020555005169019768,Medium
0.33132147789001465,-0.013279159761065551,0.020768825235636654,Medium
0.32334810495376587,-0.02435966912246636,0.0212133338877504,Medium
0.3136032223701477,-0.03060090337131684,0.022117156897090106,Medium
0.3162614703178406,0.008440745325257706,0.02118624235143113,Medium
0.2958858907222748,-0.06659543348220101,0.02480655140681496,Medium
0.2905700206756592,-0.018129293405752207,0.02493500092573762,Medium
0.29411426186561584,0.01212375536110139,0.02467898707957264,Medium
0.29854336380958557,0.01494685703868738,0.02458801402795283,Medium
0.29942914843559265,0.0029626287354623613,0.02367553711946369,Medium
0.2932283580303192,-0.020926139008946215,0.023744411184002494,Medium
0.2932283580303192,0.0,0.023744411184002494,Medium
0.3003150224685669,0.023880314206353094,0.02404704771265567,Medium
0.29765748977661133,-0.0088885362931611,0.024083108635648776,Medium
0.3003150224685669,0.008888536293161161,0.02407690871724985,Medium
0.3082882761955261,0.026203308299914768,0.024441809805841413,Medium
0.2923424243927002,-0.05310950542316459,0.025102424926880508,Medium
0.27994003891944885,-0.04335036796487177,0.026260229522225616,Medium
0.27994003891944885,0.0,0.02624851909883409,Medium
0.28436926007270813,0.015698171621486883,0.02629499815835151,Medium
0.27994003891944885,-0.015698171621486776,0.026108147081718512,Medium
0.2746242880821228,-0.019171495146171707,0.025321725293763916,Medium
0.2825975716114044,0.028619938815318543,0.024732981054650032,Medium
0.2817118763923645,-0.00313904347852524,0.024609739977957255,Medium
0.27816763520240784,-0.012660897429143909,0.024658185265655254,Medium
0.27285268902778625,-0.019291887364464064,0.024783469174286206,Medium
0.25867876410484314,-0.05334505004926909,0.025574911548099703,Medium
0.26123756170272827,0.009843192570276962,0.024157565944373523,Medium
0.2576833963394165,-0.013698506048137254,0.023991194319080127,Medium
0.24968616664409637,-0.03152688954260002,0.02429207922653035,Medium
0.2452436089515686,-0.017952757062496223,0.024106237024915066,Medium
0.25235164165496826,0.028571479448478997,0.025127411742665227,Medium
0.26834625005722046,0.0614546062175385,0.028042850055206816,High
0.2710118591785431,0.009884456277537926,0.027801966001236876,High
0.2647915184497833,-0.02321978720225269,0.02788024806582608,High
0.2576833963394165,-0.027211108136206613,0.025772283456406204,Medium
0.2630144953727722,0.02047746075459028,0.026036370535931143,Medium
0.2630144953727722,0.0,0.025882006660282186,Medium
0.25590643286705017,-0.027397265088477545,0.025983027780705773,Medium
0.254128634929657,-0.006971305502641733,0.02593951182051721,Medium
0.2585720717906952,0.01733388723611949,0.026093373839127566,Medium
0.254128634929657,-0.017333887236119495,0.02618907482863551,Medium
0.2416888326406479,-0.05018949230159576,0.026877319382154968,High
0.2416888326406479,0.0,0.026907487549870296,High
0.2399117648601532,-0.007379873924622301,0.026740839488085123,High
0.2416888326406479,0.007379873924622224,0.02613713206033282,Medium
0.2399117648601532,-0.007379873924622301,0.024717345732320053,Medium
0.2372463196516037,-0.01117228449048965,0.02374616425554893,Medium
0.231026753783226,-0.02656540377806382,0.024027041154617727,Medium
0.22480633854866028,-0.027294207046034236,0.02394546215493151,Medium
0.2239178717136383,-0.003959973523760853,0.023908410583863757,Medium
0.21503199636936188,-0.04049250311147145,0.02457662286612847,Medium
0.21325497329235077,-0.008298329859959,0.0235756850134452,Medium
0.21147796511650085,-0.008367698305184443,0.023547231718862027,Medium
0.2008150815963745,-0.05173631666367807,0.024773536413887194,Medium
0.2061469703912735,0.02620487035870338,0.02561784407462555,Medium
0.2168089747428894,0.050427302216712135,0.026463807765075485,High
0.21058939397335052,-0.029106427692742236,0.02662051146378576,High
0.19192925095558167,-0.09278341791718135,0.030865245666883524,High
0.1990380734205246,0.036369310631371304,0.03169676398522604,High
0.1990380734205246,0.0,0.03166318000410013,High
0.20703551173210144,0.03939420266730668,0.03214001799980805,High
0.1990380734205246,-0.03939420266730663,0.029978098552131842,High
0.18837523460388184,-0.05506022779099309,0.030828568098104466,High
0.19726112484931946,0.04609245552396284,0.03251925064437967,High
0.2008150815963745,0.01785613467016683,0.032728141742559065,High
0.19726112484931946,-0.017856134670166737,0.03231105001022172,High
0.1777123510837555,-0.10436211987874135,0.03657914730035181,High
0.18837523460388184,0.05826966435477853,0.03870405405083929,High
0.20259207487106323,0.07275857157271244,0.041565865333792355,High
0.22302934527397156,0.09610888203193015,0.045494898134231486,High
0.22125235199928284,-0.007999441622553317,0.04543901923739784,High
0.2203637659549713,-0.0040242518666167544,0.04461674727249935,High
0.2168089747428894,-0.016262997345927167,0.044676804833329774,High
0.21325497329235077,-0.016528157606553143,0.04473452843700316,High
0.21325497329235077,0.0,0.04469048226355002,High
0.2123664766550064,-0.004175061797659541,0.04468638020054187,High
0.21592049300670624,0.01659680627124616,0.0448214895063443,High
0.21858683228492737,0.012273085362901939,0.04468221705739566,High
0.2168089747428894,-0.008166672229935449,0.04444237700001138,High
0.2256949096918106,0.04016746501919345,0.04507389271797089,High
0.23635771870613098,0.046162284511080606,0.04514855343553626,High
0.2381347268819809,0.007490178190562822,0.045102475423500446,High
0.23635771870613098,-0.007490178190562909,0.04509467764522611,High
0.2452436089515686,0.03690562413060242,0.04423236081131876,High
0.25235164165496826,0.028571479448478997,0.044270510215688993,High
0.2576833963394165,0.020908167156617273,0.043588847826913885,High
0.25590643286705017,-0.006919804333887202,0.04316307055607723,High
0.2630144953727722,0.027397265088477556,0.039008093427848986,High
0.25590643286705017,-0.027397265088477545,0.03928634994815964,High
0.25052085518836975,-0.0212697097518442,0.03963313785970618,High
0.2594364881515503,0.03496975433852717,0.03951907701395601,High
0.2531951665878296,-0.02435132486074568,0.03899524300601248,High
0.25765344500541687,0.017454844775551235,0.03715417488450936,High
0.2594364881515503,0.006896480085194343,0.03654130553993196,High
0.2621106803417206,0.010254932966105124,0.036505068027776075,High
0.2674597203731537,0.020202118344665572,0.036203978132887574,High
0.2621106803417206,-0.020202118344665534,0.029701721034704136,High
0.2621106803417206,0.0,0.028517760756785342,High
0.2621106803417206,0.0,0.026074588976515538,Medium
0.2719178795814514,0.036733248798414525,0.02095241619067577,Medium
0.27459245920181274,0.00978792452166639,0.020775771773297987,Medium
0.2861824631690979,0.04134155857469995,0.021566622059854997,Medium
0.29420629143714905,0.027651602333339242,0.021301740974244317,Medium
0.3031211793422699,0.029851464543408028,0.02097742488324441,Medium
0.29777219891548157,-0.0178038963727688,0.021564103944835638,Medium
0.28529074788093567,-0.04281993275366147,0.023570673129882144,Medium
0.28261643648147583,-0.009418198047973303,0.02379102897181465,Medium
0.29063963890075684,0.027993515278057553,0.024038073620378683,Medium
0.2843993902206421,-0.02170459164806259,0.024503664083071454,Medium
0.2861824631690979,0.0062500366676615515,0.023790278938956504,Medium
0.3013381361961365,0.05160341979716033,0.02411050838386302,Medium
0.298663854598999,-0.008914301443681332,0.024309925699496332,Medium
0.3138197064399719,0.04949992883233824,0.025300672775829987,Medium
0.3209523558616638,0.02247405031740515,0.024894565787158086,Medium
0.3138197064399719,-0.02247405031740511,0.02525039858128645,Medium
0.31203675270080566,-0.0056976596997831645,0.02522196301069208,Medium
0.31025370955467224,-0.005730597313753058,0.02520126611877365,Medium
0.3066878616809845,-0.0115598875123355,0.025086468953794197,Medium
0.3066878616809845,0.0,0.024349735788327605,Medium
0.31025370955467224,0.01155988751233552,0.023812123236717497,Medium
0.3066878616809845,-0.0115598875123355,0.023448719970545085,Medium
0.30847087502479553,0.00579693737736657,0.022757689754583376,Medium
0.30847087502479553,0.0,0.02269316853287647,Medium
0.30847087502479553,0.0,0.02271869463851842,Medium
0.3227352797985077,0.04520498946538368,0.02382572085863841,Medium
0.3361082673072815,0.040600912182397676,0.024498958423013258,Medium
0.335216760635376,-0.002655962935584968,0.02401665479083306,Medium
0.3298671245574951,-0.0160874487353658,0.024382877036495287,Medium
0.33343377709388733,0.010754355686514807,0.024345340194363584,Medium
0.35482996702194214,0.06219443239458572,0.0257821443712398,Medium
0.36552852392196655,0.029705608371857525,0.026061502201555068,Medium
0.3583967089653015,-0.019703818486858437,0.025874973925703967,Medium
0.3619626760482788,0.009900603186971254,0.025599770645452644,Medium
0.36552852392196655,0.00980321529988736,0.025239342597704616,Medium
0.3690952658653259,0.00971046682537724,0.024832117103590318,Medium
0.3717694878578186,0.007219222114292417,0.022970130430544664,Medium
0.38157662749290466,0.026037683079381802,0.022911149365577053,Medium
0.3887084722518921,0.018517945007999834,0.022719153206508875,Medium
0.3833596110343933,-0.01385615313382089,0.022387929033374762,Medium
0.395841121673584,0.03203944198985904,0.022733299345946464,Medium
0.395841121673584,0.0,0.02145690146546679,Medium
0.39762401580810547,0.004493952036081118,0.021207078063414608,Medium
0.3940581977367401,-0.009008266508537213,0.020065026869402418,Medium
0.41188845038414,0.044253952813304125,0.020994647282409955,Medium
0.40564805269241333,-0.01526664282780039,0.020668878135856453,Medium
0.41188845038414,0.01526664282780036,0.020524255458412355,Medium
0.4270443618297577,0.03613533851028921,0.02089028602512167,Medium
0.4377429187297821,0.024743894813139395,0.02060896195640377,Medium
0.42793580889701843,-0.022658589397129492,0.02145638055732643,Medium
0.42793580889701843,0.0,0.021551514748840074,Medium
0.4074310064315796,-0.04910159614510514,0.02385644820854752,Medium
0.41186195611953735,0.010816626266666877,0.023847413885738595,Medium
0.42883625626564026,0.04038692379772579,0.024417859279951246,Medium
0.4359838366508484,0.01653001171962694,0.024347913096848535,Medium
0.42168954014778137,-0.03333581432809044,0.024820407896337042,Medium
0.4270494282245636,0.012630407063455003,0.024104107068856705,Medium
0.41454198956489563,-0.029725492326100587,0.025005865769951164,Medium
0.4163285791873932,0.004300531137350465,0.0246287256477702,Medium
0.4163285791873932,0.0,0.024661875556758583,Medium
0.4091816842556,-0.01731552911470255,0.022770138218816627,Medium
0.41275516152381897,0.008695314736108387,0.022294265653390287,Medium
0.4172218143939972,0.010763421448959715,0.021864676019516572,Medium
0.4511718451976776,0.07823028903194627,0.02562183691071107,Medium
0.4502784311771393,-0.0019821710336591536,0.025673122330802007,Medium
0.48065385222435,0.0652812417185831,0.02779609427042227,High
0.4645727872848511,-0.03402912282598096,0.02887633451044277,High
0.45385169982910156,-0.02334775394796148,0.029184893031105535,High
0.4493849575519562,-0.0098906054210613,0.029218265384535123,High
0.47350698709487915,0.05228678189046749,0.03023698672450917,High
0.46635952591896057,-0.015209817280834478,0.03012023607429825,High
0.47350698709487915,0.015209817280834457,0.03015306933788035,High
0.4842281937599182,0.02238960152848301,0.030299485290684273,High
0.49673590064048767,0.025502227501299046,0.030342794176284736,High
0.4842281937599182,-0.02550222750129912,0.03011842846675994,High
0.46278613805770874,-0.04529122778555834,0.03130413689804305,High
0.45206502079963684,-0.02343902171911756,0.03163637161847032,High
0.4609993100166321,0.019570525472151386,0.031181238597492736,High
0.5003093481063843,0.08183005703596168,0.034180009019088915,High
0.4949491620063782,-0.010771549044407911,0.03392280904181272,High
0.4860150218009949,-0.018215521798592725,0.034174686036388624,High
0.4895883798599243,0.007325464491865044,0.03265661296170368,High
0.5199647545814514,0.06019603265704495,0.03411327519329568,High
0.5003093481063843,-0.038534426305909364,0.03455142319963357,High
0.5110301375389099,0.021201962714483782,0.03461500887357508,High
0.49584266543388367,-0.0301698964181599,0.03449780448612785,High
0.5003093481063843,0.008967933703676214,0.03447780822904835,High
0.49137499928474426,-0.01801902103496089,0.03413250421912166,High
0.47797393798828125,-0.027651374318450776,0.03467090261735076,High
0.5074567794799805,0.05985533573512017,0.036090078113957945,High
0.5128172039985657,0.010507910479796195,0.0358107815524195,High
0.4449181854724884,-0.1420290417904523,0.04502789679830225,High
0.4592127203941345,0.03162313343600738,0.045319993269074585,High
0.45206502079963684,-0.01568752501517279,0.04314996849159852,High
0.4359838366508484,-0.03622085005312094,0.04365583765890614,High
0.42615625262260437,-0.02279910154793211,0.04196848128890242,High
0.43955740332603455,0.030962249909897023,0.04204289383931285,High
0.43955740332603455,0.0,0.04184676794928415,High
0.4341970980167389,-0.012269745217652752,0.0418663166801651,High
0.4181152582168579,-0.03774144202734175,0.04112422419126819,High
0.4190094470977783,0.0021363345636025355,0.041085242271787614,High
0.4163285791873932,-0.006418664133958684,0.0409338448400999,High
0.3930998146533966,-0.05741124137892296,0.041725558975535156,High
0.3377087712287903,-0.15187966043922344,0.0489166710049078,High
0.35021644830703735,0.03636748658409724,0.04966390911424431,High
0.35021644830703735,0.0,0.04926607758812022,High
0.35915088653564453,0.02519120987231173,0.049583513297119096,High
0.36183086037635803,0.007434269162365793,0.04940278347672044,High
0.35557660460472107,-0.017436155957274425,0.04640707016707416,High
0.36272433400154114,0.019902425152483055,0.04675759246848156,High
0.36629772186279297,0.009803315142052104,0.04687496389371255,High
0.3770185708999634,0.02884799547175884,0.04730293796143749,High
0.38237953186035156,0.014119208358522147,0.04570969979601562,High
0.36093759536743164,-0.05770857690328139,0.04624976082679583,High
0.35021644830703735,-0.030153690298937896,0.04597077940705939,High
0.33592215180397034,-0.04167194501362387,0.04616993544158331,High
0.31707602739334106,-0.057737862888984706,0.04667996320671532,High
0.32424190640449524,0.02234828274190618,0.04717516447264358,High
0.3314070701599121,0.02185757707109966,0.04754052911218347,High
0.32334622740745544,-0.024623778369144787,0.04558669941215651,High
0.3287200927734375,0.016482946187490903,0.04571496175232461,High
0.32961568236351013,0.0027207700883635794,0.03896686676356357,High
0.33678168058395386,0.021507511433581872,0.03863665249432876,High
0.3412596881389618,0.013208847923595906,0.038858195636213844,High
0.33678168058395386,-0.013208847923595807,0.03853572671667182,High
0.352903813123703,0.04676064741055296,0.039726546294951745,High
0.35200828313827515,-0.0025408287698782377,0.03910942505433868,High
0.34394657611846924,-0.0231683636324566,0.03918685568229828,High
0.33409473299980164,-0.02906175883484604,0.03936685766614212,High
0.33051133155822754,-0.01078363968618233,0.03898778643769995,High
0.32961568236351013,-0.0027135679207717063,0.03895504630660568,High
0.3197636902332306,-0.03034512191900602,0.03916593733736689,High
0.30364060401916504,-0.05173747656335614,0.038936114423457964,High
0.3018493056297302,-0.005916873549529084,0.0279992025908691,High
0.29468417167663574,-0.024023726510423872,0.02717486713488584,High
0.30095359683036804,0.02105191116273773,0.027597127841780124,High
0.3018493056297302,0.0029718153476862978,0.027050185387368038,High
0.299162358045578,-0.008941475343360672,0.026939043459181626,High
0.30095359683036804,0.005969659995674496,0.026945524142378923,High
0.30095359683036804,0.0,0.02653895784934176,High
0.299162358045578,-0.005969659995674454,0.026366190371986717,High
0.30364060401916504,0.014858348892889617,0.02583323235277643,Medium
0.30811959505081177,0.014643224818417693,0.025848327699650755,Medium
0.3045361638069153,-0.011698158573128038,0.024050427660801225,Medium
0.297370970249176,-0.023809427196074928,0.023854759500814574,Medium
0.3045361638069153,0.023809427196074956,0.023418166071674944,Medium
0.30274486541748047,-0.005899422173486768,0.02105367545474067,Medium
0.3090152144432068,0.02050009088664787,0.020983947596125235,Medium
0.3269287347793579,0.056351697325198825,0.023147327194026412,Medium
0.3349902629852295,0.024359254995827192,0.023111168528285028,Medium
0.33588606119155884,0.0026705331711097432,0.02293267423226069,Medium
0.3385728895664215,0.007967401381610534,0.022968445487581066,Medium
0.3349902629852295,-0.010637934552720385,0.022722116219146472,Medium
0.3349902629852295,0.0,0.022581313901988056,Medium
0.3260330557823181,-0.027102691355379942,0.022987274651189556,Medium
0.31349337100982666,-0.03922055958634426,0.02216192075488172,Medium
0.3045361638069153,-0.028988370092463054,0.02262523420125906,Medium
0.32155492901802063,0.05437853674245606,0.02478449064526481,Medium
0.32961568236351013,0.02475899549461654,0.024724178308121618,Medium
0.32961568236351013,0.0,0.024647028883826184,Medium
0.32245057821273804,-0.021977498249296092,0.024966596325518647,Medium
0.32245057821273804,0.0,0.024332139275203148,Medium
0.32424190640449524,0.00553998327148698,0.02226962777893087,Medium
0.32155492901802063,-0.008321480516807358,0.02230410632019232,Medium
0.3260330557823181,0.013830392936351129,0.02184072697416446,Medium
0.333199143409729,0.021741565158712874,0.021860334182404767,Medium
0.3314070701599121,-0.005392900507157254,0.021919154958520235,Medium
0.35200828313827515,0.06030726798096625,0.024139624425254323,Medium
0.3582785427570343,0.01765602930473801,0.024242834186758256,Medium
0.34753015637397766,-0.03045929409688806,0.02511671116591152,Medium
0.3546951413154602,0.020407221502740772,0.025188406398068058,Medium
0.36096546053886414,0.017523612903215992,0.02522658264184732,Medium
0.36186107993125916,0.002478104498337483,0.025176666361822333,Medium
0.36365246772766113,0.004938271497914545,0.024970377876005687,Medium
0.37081828713417053,0.019513497954805257,0.024439233144448038,Medium
0.3833580017089844,0.03325713237405023,0.024717823310716935,Medium
0.39320996403694153,0.02537444593640318,0.024785078676395483,Medium
0.38156595826148987,-0.03006000115464958,0.025659653257311912,Medium
0.38156595826148987,0.0,0.023928796296812372,Medium
0.3626781105995178,-0.050768034472890716,0.025713899049750452,Medium
0.36626875400543213,0.009851671284067283,0.02574752701773044,Medium
0.38601887226104736,0.05251889564175669,0.027289328558864612,High
0.38960927724838257,0.0092581235863874,0.027153404902266903,High
0.3806319832801819,-0.023311398550863387,0.02763178864764007,High
0.3806319832801819,0.0,0.027007102706195333,High
0.38781416416168213,0.01869328136672221,0.0257666634522471,Medium
0.38242754340171814,-0.013987060232374388,0.02518124078177489,Medium
0.3806319832801819,-0.004706221134347881,0.023660391095267498,Medium
0.3806319832801819,0.0,0.023400239748123112,Medium
0.37704136967658997,-0.00947806985533785,0.02353085616429819,Medium
0.36985933780670166,-0.019232150051780857,0.0234295312755687,Medium
0.36626875400543213,-0.009755400770162027,0.023562501247631998,Medium
0.36985933780670166,0.009755400770162157,0.023583036518126124,Medium
0.38242754340171814,0.03341644104146648,0.024034242455643867,Medium
0.3599850833415985,-0.06047661087806331,0.026840932204087682,High
0.3626781105995178,0.007453097782367342,0.026628378660171554,High
0.3635757863521576,0.0024720726830098944,0.02658335063623947,High
0.34921231865882874,-0.04030766575084151,0.02543772468313519,Medium
0.3393372893333435,-0.028685533616330722,0.0257174032121133,Medium
0.35190531611442566,0.03636758457528741,0.026042483132924447,Medium
0.3599850833415985,0.02270044432650763,0.026106469296916932,Medium
0.3572912812232971,-0.007511232535794225,0.0259429361858967,Medium
0.3635757863521576,0.017436403001171476,0.02614196880852262,Medium
0.35549601912498474,-0.022473714674910317,0.026446397766075925,High
0.3608826994895935,0.015038922149260697,0.026340544950709328,High
0.3626781105995178,0.004962719842639695,0.02557044406786952,Medium
0.35908740758895874,-0.009949859180670675,0.025082301556851625,Medium
0.35190531611442566,-0.02020368292820421,0.024778696109485007,Medium
0.35549601912498474,0.01015190011697436,0.024885893065716452,Medium
0.3644734025001526,0.024939527745094947,0.023613731688145206,Medium
0.3572912812232971,-0.01990221607135592,0.023816807409136415,Medium
0.3429279923439026,-0.04103087262456885,0.02268888522052535,Medium
0.3465193510055542,0.010418173859339207,0.022713139533970948,Medium
0.34562167525291443,-0.0025939114195190206,0.022415815676864712,Medium
0.3465193510055542,0.002593911419518984,0.02243364509901059,Medium
0.344723105430603,-0.005197162302020419,0.022053059859386364,Medium
0.3429279923439026,-0.005221011557318752,0.021973086577471768,Medium
0.3483147919178009,0.015586155100872611,0.02224953810266828,Medium
0.3581898808479309,0.027956593851817226,0.022952049676236132,Medium
0.37704136967658997,0.0512916760960508,0.02487291970752413,Medium
0.3842235505580902,0.01886963079048423,0.02482976367160245,Medium
0.3761438727378845,-0.02125283564622065,0.0250931446999838,Medium
0.3949953615665436,0.04890231150055343,0.02654603359677344,High
0.39320001006126404,-0.004555608101493983,0.025903364782566236,Medium
0.39140480756759644,-0.004576075971061799,0.0232040259203822,Medium
0.38152962923049927,-0.0255538250948744,0.023751330910597765,Medium
0.3743484914302826,-0.019001353964290982,0.02404862688249197,Medium
0.3680640161037445,-0.01693027898708852,0.02302169879551137,Medium
0.36985933780670166,0.0048658854222118336,0.022295547636385905,Medium
0.3716554641723633,0.0048444882655087895,0.02138674908801228,Medium
0.3572912812232971,-0.039415890637899915,0.022283603277194697,Medium
0.36985933780670166,0.03457140237239112,0.023119639918079075,Medium
0.36626875400543213,-0.009755400770162027,0.022991886541783677,Medium
0.3572912812232971,-0.024816001602229038,0.02307552375879877,Medium
0.35010993480682373,-0.020304158281052455,0.023192028158176524,Medium
0.344723105430603,-0.015505702786197556,0.023311025855689015,Medium
0.3572912812232971,0.03580986106724996,0.02423104029899149,Medium
